grid_row,grid_col,center_y,center_x,reference_zncc,candidate_zncc,delta_zncc,classification
0,13,96.0,2587.4324324324325,0.4147652432354815,0.41407437994022483,-0.0006908632952566385,worse
0,14,96.0,2779.0810810810813,0.3246747264382839,0.347137230297514,0.0224625038592301,improved
0,15,96.0,2970.7297297297296,0.39783132060171456,0.42830384600055205,0.03047252539883749,improved
0,16,96.0,3162.3783783783783,0.3436870579511368,0.37150780920134685,0.027820751250210052,improved
0,17,96.0,3354.027027027027,0.3533498489177951,0.38066479562935285,0.027314946711557764,improved
0,18,96.0,3545.675675675676,0.487999652896058,0.5148179405706265,0.026818287674568453,improved
0,19,96.0,3737.324324324324,0.3693589599820757,0.4043348024457124,0.03497584246363672,improved
0,20,96.0,3928.972972972973,0.3416247996755654,0.3213318283945261,-0.020292971281039296,worse
0,21,96.0,4120.621621621622,0.42425510315271253,0.32362090174011915,-0.10063420141259338,worse
0,22,96.0,4312.27027027027,0.35383205342917395,0.36265373467948636,0.008821681250312408,improved
0,23,96.0,4503.918918918919,0.38182783205370335,0.3994902268722648,0.017662394818561467,improved
0,24,96.0,4695.5675675675675,0.30352655269476697,0.34192981332008854,0.03840326062532157,improved
1,11,286.7083333333333,2204.135135135135,0.472457762632783,0.44824833829207983,-0.024209424340703167,worse
1,12,286.7083333333333,2395.7837837837837,0.49394968372279785,0.4606456866339065,-0.03330399708889137,worse
1,13,286.7083333333333,2587.4324324324325,0.33591147426265844,0.3349884311195143,-0.00092304314314412,worse
1,14,286.7083333333333,2779.0810810810813,0.40140050441735625,0.4193475756064014,0.01794707118904515,improved
1,15,286.7083333333333,2970.7297297297296,0.3851794989389296,0.4053503913030766,0.020170892364146986,improved
1,16,286.7083333333333,3162.3783783783783,0.41328489448887556,0.4160029023160842,0.002718007827208657,improved
1,17,286.7083333333333,3354.027027027027,0.6200240603343218,0.6191597795277155,-0.0008642808066062768,worse
1,18,286.7083333333333,3545.675675675676,0.5493937612290769,0.5554300527967331,0.006036291567656171,improved
1,19,286.7083333333333,3737.324324324324,0.34850335605391064,0.36787788380976516,0.01937452775585452,improved
1,20,286.7083333333333,3928.972972972973,0.28134947884354156,0.3054179598245288,0.02406848098098724,improved
1,21,286.7083333333333,4120.621621621622,0.343744290891562,0.3265580375377274,-0.017186253353834613,worse
1,22,286.7083333333333,4312.27027027027,0.40996459297899257,0.4149934209137976,0.005028827934805025,improved
1,23,286.7083333333333,4503.918918918919,0.5425881596963916,0.5472593005513695,0.004671140854977884,improved
1,24,286.7083333333333,4695.5675675675675,0.6448373646098717,0.6687079994937687,0.023870634883896957,improved
1,25,286.7083333333333,4887.216216216216,0.27439714619758326,0.3201092998056473,0.04571215360806402,improved
1,26,286.7083333333333,5078.864864864865,0.21389372262082318,0.22969127817859003,0.01579755555776685,improved
1,27,286.7083333333333,5270.513513513513,0.3391685854557095,0.3467469162884929,0.00757833083278342,improved
2,10,477.4166666666667,2012.4864864864865,0.49534839474658154,0.4846098203707396,-0.01073857437584197,worse
2,11,477.4166666666667,2204.135135135135,0.43978756601541064,0.43009325411786814,-0.009694311897542496,worse
2,12,477.4166666666667,2395.7837837837837,0.4867076256890442,0.48323805499279276,-0.0034695706962514228,worse
2,13,477.4166666666667,2587.4324324324325,0.5984929089051083,0.5942786476825664,-0.004214261222541871,worse
2,14,477.4166666666667,2779.0810810810813,0.6171038758286873,0.6138946709454386,-0.0032092048832487174,worse
2,15,477.4166666666667,2970.7297297297296,0.600592505878865,0.5962165406012683,-0.004375965277596761,worse
2,16,477.4166666666667,3162.3783783783783,0.660596725714343,0.6400462792172539,-0.020550446497089148,worse
2,17,477.4166666666667,3354.027027027027,0.6275282215468239,0.6255017105572868,-0.0020265109895371003,worse
2,18,477.4166666666667,3545.675675675676,0.4366074175959818,0.43726974283104075,0.0006623252350589359,improved
2,19,477.4166666666667,3737.324324324324,0.3174243260571795,0.314996613020447,-0.002427713036732504,worse
2,20,477.4166666666667,3928.972972972973,0.25317588717116857,0.2711758119146239,0.017999924743455353,improved
2,21,477.4166666666667,4120.621621621622,0.29807072430959275,0.3208767333730914,0.022806009063498667,improved
2,22,477.4166666666667,4312.27027027027,0.36012216909070816,0.3789730990603349,0.01885092996962673,improved
2,23,477.4166666666667,4503.918918918919,0.4894543139443116,0.4957472670106494,0.006292953066337814,improved
2,24,477.4166666666667,4695.5675675675675,0.5722702597215326,0.5852720268244415,0.013001767102908901,improved
2,25,477.4166666666667,4887.216216216216,0.4473249786967082,0.44947894690534573,0.0021539682086375578,improved
2,26,477.4166666666667,5078.864864864865,0.4060235646924162,0.4095732575994636,0.0035496929070474303,improved
2,27,477.4166666666667,5270.513513513513,0.37142963819169794,0.37128956590399376,-0.0001400722877041849,worse
2,28,477.4166666666667,5462.1621621621625,0.3822824628438928,0.37634354956942945,-0.005938913274463331,worse
2,29,477.4166666666667,5653.810810810811,0.40447412589462844,0.350773422188967,-0.053700703705661434,worse
3,8,668.125,1629.1891891891892,0.40064707673753036,0.3999664915898513,-0.000680585147679047,worse
3,9,668.125,1820.837837837838,0.2995737322628233,0.28599313884034794,-0.013580593422475362,worse
3,10,668.125,2012.4864864864865,0.37406789623318387,0.36801612991077925,-0.006051766322404617,worse
3,11,668.125,2204.135135135135,0.34435473116623927,0.3440676181593558,-0.00028711300688344377,worse
3,12,668.125,2395.7837837837837,0.44809399093337754,0.45012179523210866,0.0020278042987311173,improved
3,13,668.125,2587.4324324324325,0.45420735486993447,0.42005583545072,-0.03415151941921446,worse
3,14,668.125,2779.0810810810813,0.38078329182764276,0.3596625888830241,-0.021120702944618652,worse
3,15,668.125,2970.7297297297296,0.4659018931493269,0.47765659670351496,0.011754703554188062,improved
3,16,668.125,3162.3783783783783,0.43401606578741686,0.45327413212549816,0.019258066338081303,improved
3,17,668.125,3354.027027027027,0.31096217276805593,0.325203792698447,0.01424161993039108,improved
3,18,668.125,3545.675675675676,0.34529704164880703,0.3435937973909994,-0.0017032442578076568,worse
3,19,668.125,3737.324324324324,0.3359743441407031,0.3329232155899086,-0.0030511285507944796,worse
3,20,668.125,3928.972972972973,0.24330661359124411,0.24114359581444808,-0.0021630177767960335,worse
3,21,668.125,4120.621621621622,0.2848205257763634,0.2846174574801212,-0.0002030682962422259,worse
3,22,668.125,4312.27027027027,0.35712016038613725,0.3637418431604951,0.006621682774357873,improved
3,23,668.125,4503.918918918919,0.400305194382866,0.39924805695111487,-0.0010571374317511206,worse
3,24,668.125,4695.5675675675675,0.4372633269899532,0.4471907171832112,0.009927390193258001,improved
3,25,668.125,4887.216216216216,0.43223363179441715,0.4383431886005233,0.006109556806106142,improved
3,26,668.125,5078.864864864865,0.4873891538558659,0.4905247788890479,0.003135625033181988,improved
3,27,668.125,5270.513513513513,0.47313353706474964,0.47506048502769344,0.0019269479629437924,improved
3,28,668.125,5462.1621621621625,0.3348045301748875,0.341513599640046,0.006709069465158535,improved
3,29,668.125,5653.810810810811,0.3619287330572249,0.34844389581971735,-0.013484837237507541,worse
3,30,668.125,5845.459459459459,0.5215087444773453,0.5110501910073505,-0.010458553469994802,worse
4,7,858.8333333333334,1437.5405405405406,0.44880226049207866,0.46124822497461626,0.012445964482537597,improved
4,8,858.8333333333334,1629.1891891891892,0.43778995624556494,0.4413188990891943,0.003528942843629368,improved
4,9,858.8333333333334,1820.837837837838,0.36110099617593017,0.3597161419394428,-0.0013848542364873762,worse
4,10,858.8333333333334,2012.4864864864865,0.32324045124051715,0.32819531543526337,0.004954864194746222,improved
4,11,858.8333333333334,2204.135135135135,0.31076319665437946,0.31744368726685007,0.006680490612470613,improved
4,12,858.8333333333334,2395.7837837837837,0.4213203298895962,0.42651647541185445,0.005196145522258222,improved
4,13,858.8333333333334,2587.4324324324325,0.4776690569982303,0.4686704230861437,-0.008998633912086607,worse
4,14,858.8333333333334,2779.0810810810813,0.40188006141968685,0.39006594536159495,-0.011814116058091906,worse
4,15,858.8333333333334,2970.7297297297296,0.3801510265954483,0.3755175733663518,-0.004633453229096529,worse
4,16,858.8333333333334,3162.3783783783783,0.310251704170109,0.31949670168854966,0.009244997518440656,improved
4,17,858.8333333333334,3354.027027027027,0.26386739081899796,0.27009613778952957,0.006228746970531607,improved
4,18,858.8333333333334,3545.675675675676,0.3305910001454819,0.32948459154090265,-0.0011064086045792232,worse
4,19,858.8333333333334,3737.324324324324,0.30800230965495895,0.3109903977181994,0.0029880880632404683,improved
4,20,858.8333333333334,3928.972972972973,0.27053407911800215,0.3057277145107774,0.03519363539277526,improved
4,21,858.8333333333334,4120.621621621622,0.3031692651398828,0.3031217521918767,-4.751294800608985e-05,unchanged
4,22,858.8333333333334,4312.27027027027,0.3915699749986868,0.3829897483780103,-0.008580226620676479,worse
4,23,858.8333333333334,4503.918918918919,0.36682697878862197,0.34170362543107713,-0.025123353357544842,worse
4,24,858.8333333333334,4695.5675675675675,0.44088356371289333,0.43733759660939997,-0.0035459671034933637,worse
4,25,858.8333333333334,4887.216216216216,0.3762772440870427,0.37813760018107273,0.0018603560940300135,improved
4,26,858.8333333333334,5078.864864864865,0.4290875960897556,0.43109784062991774,0.0020102445401621316,improved
4,27,858.8333333333334,5270.513513513513,0.4091293500725778,0.4128395413409566,0.003710191268378793,improved
4,28,858.8333333333334,5462.1621621621625,0.34539015100011855,0.3482795138721824,0.002889362872063872,improved
4,29,858.8333333333334,5653.810810810811,0.4562222806536984,0.4568458877291184,0.0006236070754199741,improved
4,30,858.8333333333334,5845.459459459459,0.45694170634698167,0.458092109000003,0.001150402653021354,improved
4,31,858.8333333333334,6037.108108108108,0.44542769388724546,0.4409177037210724,-0.004509990166173039,worse
5,6,1049.5416666666667,1245.8918918918919,0.405433543793762,0.40661930595883006,0.0011857621650680494,improved
5,7,1049.5416666666667,1437.5405405405406,0.47916698249058237,0.4864749119787942,0.007307929488211851,improved
5,8,1049.5416666666667,1629.1891891891892,0.5147803398085296,0.5187814013574045,0.004001061548874918,improved
5,9,1049.5416666666667,1820.837837837838,0.42439575324472845,0.4341933247538997,0.009797571509171266,improved
5,10,1049.5416666666667,2012.4864864864865,0.3609853313566549,0.3761636798531971,0.015178348496542204,improved
5,11,1049.5416666666667,2204.135135135135,0.32412774809476474,0.3323248467891171,0.008197098694352367,improved
5,12,1049.5416666666667,2395.7837837837837,0.38202417861236276,0.3858354176237956,0.003811239011432821,improved
5,13,1049.5416666666667,2587.4324324324325,0.5003628060180805,0.5080014650036376,0.007638658985557156,improved
5,14,1049.5416666666667,2779.0810810810813,0.3568350049642748,0.363571649168749,0.006736644204474229,improved
5,15,1049.5416666666667,2970.7297297297296,0.35280282260067675,0.3601060042883755,0.007303181687698779,improved
5,16,1049.5416666666667,3162.3783783783783,0.344385996608653,0.3396230230305366,-0.004762973578116392,worse
5,17,1049.5416666666667,3354.027027027027,0.3432169391939994,0.34530137560074786,0.0020844364067484356,improved
5,18,1049.5416666666667,3545.675675675676,0.34970443701236237,0.35024479678342674,0.0005403597710643693,improved
5,19,1049.5416666666667,3737.324324324324,0.3501744511725472,0.3468861349040641,-0.0032883162684830824,worse
5,20,1049.5416666666667,3928.972972972973,0.2623163464778527,0.2892107825324778,0.026894436054625104,improved
5,21,1049.5416666666667,4120.621621621622,0.3189124011685947,0.32456548072182134,0.0056530795532266365,improved
5,22,1049.5416666666667,4312.27027027027,0.3588461506342453,0.3419443211572477,-0.016901829476997587,worse
5,23,1049.5416666666667,4503.918918918919,0.31660941412967936,0.3038597505436818,-0.01274966358599755,worse
5,24,1049.5416666666667,4695.5675675675675,0.4818426226414145,0.4918089032206542,0.009966280579239706,improved
5,25,1049.5416666666667,4887.216216216216,0.5873127439960084,0.5891914990146951,0.0018787550186867286,improved
5,26,1049.5416666666667,5078.864864864865,0.5669092762069509,0.5666323974774997,-0.00027687872945114655,worse
5,27,1049.5416666666667,5270.513513513513,0.5504869326817703,0.5531196260968172,0.002632693415046905,improved
5,28,1049.5416666666667,5462.1621621621625,0.45578539377010463,0.4606789296123208,0.00489353584221619,improved
5,29,1049.5416666666667,5653.810810810811,0.413571521740783,0.4191074576741507,0.005535935933367708,improved
5,30,1049.5416666666667,5845.459459459459,0.4551928736484771,0.4540829714448966,-0.0011099022035804817,worse
5,31,1049.5416666666667,6037.108108108108,0.44184325682815834,0.44264054756348997,0.000797290735331635,improved
5,32,1049.5416666666667,6228.756756756757,0.4490342278186619,0.4509328474922803,0.0018986196736183736,improved
6,5,1240.25,1054.2432432432433,0.43349331781226874,0.4319520469085217,-0.0015412709037470607,worse
6,6,1240.25,1245.8918918918919,0.42507030164685344,0.42611133971663656,0.0010410380697831179,improved
6,7,1240.25,1437.5405405405406,0.43547064983004413,0.4380318283563185,0.0025611785262743547,improved
6,8,1240.25,1629.1891891891892,0.5004867020236544,0.5014080978385308,0.0009213958148763801,improved
6,9,1240.25,1820.837837837838,0.4969834255591356,0.5030162318721793,0.006032806313043648,improved
6,10,1240.25,2012.4864864864865,0.47544479269682366,0.4790369979266189,0.0035922052297952534,improved
6,11,1240.25,2204.135135135135,0.3112916209299276,0.31245834138588474,0.0011667204559571154,improved
6,12,1240.25,2395.7837837837837,0.3348385193630896,0.33600510779825005,0.0011665884351604316,improved
6,13,1240.25,2587.4324324324325,0.4712233836100011,0.4759912799686804,0.004767896358679302,improved
6,14,1240.25,2779.0810810810813,0.4360685388516143,0.4415401759850974,0.005471637133483143,improved
6,15,1240.25,2970.7297297297296,0.3301844722453414,0.3448845252678785,0.014700053022537074,improved
6,16,1240.25,3162.3783783783783,0.3220078364041601,0.32301454961537834,0.0010067132112182575,improved
6,17,1240.25,3354.027027027027,0.35578817236053706,0.35543439356087436,-0.0003537787996626962,worse
6,18,1240.25,3545.675675675676,0.29269811626189823,0.29932010711621715,0.006621990854318915,improved
6,19,1240.25,3737.324324324324,0.3196684495274523,0.3189305953817624,-0.0007378541456899423,worse
6,20,1240.25,3928.972972972973,0.2737695393154504,0.26979339056478036,-0.003976148750670039,worse
6,21,1240.25,4120.621621621622,0.34032648390493186,0.3311011871485156,-0.009225296756416257,worse
6,22,1240.25,4312.27027027027,0.3610874497533529,0.3522296662555733,-0.008857783497779603,worse
6,23,1240.25,4503.918918918919,0.4285792642114883,0.43012095649470866,0.001541692283220375,improved
6,24,1240.25,4695.5675675675675,0.6861656213850951,0.687347198860474,0.0011815774753789476,improved
6,25,1240.25,4887.216216216216,0.47208610469536966,0.47093258393590737,-0.0011535207594622898,worse
6,26,1240.25,5078.864864864865,0.5134733427721362,0.516664385500875,0.0031910427287388243,improved
6,27,1240.25,5270.513513513513,0.5622681549017601,0.5668107288330249,0.004542573931264782,improved
6,28,1240.25,5462.1621621621625,0.4589244165208016,0.46041232992343045,0.0014879134026288265,improved
6,29,1240.25,5653.810810810811,0.3402654043292961,0.33768288835675553,-0.0025825159725405555,worse
6,30,1240.25,5845.459459459459,0.3865620593271545,0.38874304725266934,0.0021809879255148545,improved
6,31,1240.25,6037.108108108108,0.47460860968681906,0.48342636938439204,0.00881775969757298,improved
6,32,1240.25,6228.756756756757,0.415649893848445,0.42729407263234154,0.011644178783896564,improved
6,33,1240.25,6420.405405405405,0.4529104375948924,0.4662960812522764,0.013385643657383983,improved
7,4,1430.9583333333333,862.5945945945946,0.48932250075771155,0.4884423799178721,-0.00088012083983946,worse
7,5,1430.9583333333333,1054.2432432432433,0.5020388947851944,0.5080528322825258,0.0060139374973314785,improved
7,6,1430.9583333333333,1245.8918918918919,0.4382409884581325,0.4308602851846446,-0.0073807032734878875,worse
7,7,1430.9583333333333,1437.5405405405406,0.4339308557770266,0.4323942224985905,-0.001536633278436117,worse
7,8,1430.9583333333333,1629.1891891891892,0.43629504399107283,0.4335968840542405,-0.0026981599368323117,worse
7,9,1430.9583333333333,1820.837837837838,0.46326048454650387,0.4602807058337599,-0.0029797787127439634,worse
7,10,1430.9583333333333,2012.4864864864865,0.5858937019145304,0.5849236174914519,-0.0009700844230784433,worse
7,11,1430.9583333333333,2204.135135135135,0.44267003580112385,0.4407305578143228,-0.0019394779868010525,worse
7,12,1430.9583333333333,2395.7837837837837,0.5040335321759484,0.5028614962133288,-0.0011720359626196108,worse
7,13,1430.9583333333333,2587.4324324324325,0.3732202485889016,0.36778432787454746,-0.00543592071435417,worse
7,14,1430.9583333333333,2779.0810810810813,0.4158985029083487,0.403008268941364,-0.012890233966984688,worse
7,15,1430.9583333333333,2970.7297297297296,0.3188811293147897,0.3099452774986667,-0.008935851816122997,worse
7,16,1430.9583333333333,3162.3783783783783,0.33331966481760356,0.3313114590584137,-0.0020082057591898628,worse
7,17,1430.9583333333333,3354.027027027027,0.3161505177250886,0.31680563784312776,0.000655120118039143,improved
7,18,1430.9583333333333,3545.675675675676,0.31353492493030966,0.3159447907235209,0.00240986579321123,improved
7,19,1430.9583333333333,3737.324324324324,0.3143995765580409,0.31463702730638166,0.00023745074834075064,improved
7,20,1430.9583333333333,3928.972972972973,0.3193047959454517,0.3148834523885398,-0.004421343556911872,worse
7,21,1430.9583333333333,4120.621621621622,0.3441163410619352,0.3398185090092448,-0.004297832052690409,worse
7,22,1430.9583333333333,4312.27027027027,0.35717998082595953,0.3495709574759319,-0.0076090233500276105,worse
7,23,1430.9583333333333,4503.918918918919,0.3278447085152334,0.32882519701546337,0.0009804885002299701,improved
7,24,1430.9583333333333,4695.5675675675675,0.3219123546363943,0.32252391727844976,0.0006115626420554743,improved
7,25,1430.9583333333333,4887.216216216216,0.3770079540960719,0.37772896787656207,0.0007210137804901651,improved
7,26,1430.9583333333333,5078.864864864865,0.42129273557979824,0.43033467805085945,0.009041942471061215,improved
7,27,1430.9583333333333,5270.513513513513,0.46514661882769015,0.4802733447319614,0.015126725904271277,improved
7,28,1430.9583333333333,5462.1621621621625,0.3781119017478676,0.384565359995802,0.006453458247934418,improved
7,29,1430.9583333333333,5653.810810810811,0.40856166845331215,0.40749528135260327,-0.0010663871007088876,worse
7,30,1430.9583333333333,5845.459459459459,0.4329487635259973,0.4362847209763344,0.0033359574503371014,improved
7,31,1430.9583333333333,6037.108108108108,0.4413618725862188,0.4547619960664301,0.013400123480211301,improved
7,32,1430.9583333333333,6228.756756756757,0.5119925697256923,0.5344713430919883,0.022478773366296,improved
7,33,1430.9583333333333,6420.405405405405,0.5223735744398691,0.5294913412784157,0.007117766838546591,improved
7,34,1430.9583333333333,6612.054054054054,0.5553340716626012,0.5489158344557082,-0.0064182372068929405,worse
8,3,1621.6666666666667,670.9459459459459,0.5154144481942814,0.5053246235269258,-0.01008982466735564,worse
